subscriber_number,fid,created_at_timestamp
2672,1049909,1748378035.07752
2673,1015487,1748378037.41318
2674,1298,1748378041.41938
2675,275145,1748378041.50397
2676,531876,1748378041.50832
2677,294226,1748378041.83234
2678,14349,1748378041.84851
2679,192383,1748378045.42485
2680,781966,1748378045.83793
2681,783372,1748378047.88623
2682,1021217,1748378047.89846
2683,327566,1748378049.53836
2684,234933,1748378053.76424
2685,18048,1748378053.76512
2686,1075107,1748378057.77478
2687,188189,1748378057.77515
2688,2558,1748378057.84024
2689,16688,1748378057.85166
2690,634456,1748378057.85415
2691,308284,1748378057.85964
2692,358962,1748378057.85983
2693,398890,1748378061.88063
2694,342039,1748378065.81500
2695,518363,1748378065.81621
2696,779816,1748378065.84873
2697,778570,1748378069.87956
2698,14898,1748378069.94291
2699,352192,1748378073.29964
2700,1060648,1748378073.86302
2701,215096,1748378076.95879
2702,346906,1748378078.60715
2703,231641,1748378080.99106
2704,15479,1748378083.26382
2705,636496,1748378084.98822
2706,354045,1748378087.27229
2707,908822,1748378088.20239
2708,779197,1748378088.21038
2709,882459,1748378094.38588
2710,249586,1748378097.85670
2711,13874,1748378098.38400
2712,386390,1748378099.15857
2713,534632,1748378105.51248
2714,424422,1748378107.19505
2715,908855,1748378108.48827
2716,10215,1748378109.52085
2717,8634,1748378109.53670
2718,389553,1748378109.54731
2719,647791,1748378111.22523
2720,18616,1748378112.45462
2721,307129,1748378112.47002
2722,301481,1748378113.59318
2723,779864,1748378114.12007
2724,270005,1748378115.19577
2725,293726,1748378116.52215
2726,419787,1748378116.52259
2727,632344,1748378117.55537
2728,16177,1748378117.56105
2729,371359,1748378123.20822
2730,274458,1748378123.21378
2731,375245,1748378123.21475
2732,781984,1748378123.27143
2733,233198,1748378124.50200
2734,431085,1748378124.52451
2735,5708,1748378127.22844
2736,538313,1748378130.30983
2737,409176,1748378130.72252
2738,778532,1748378131.36755
2739,782278,1748378135.37987
2740,252823,1748378140.73560
2741,23123,1748378143.43979
2742,13755,1748378143.44023
2743,829728,1748378147.41615
2744,212378,1748378148.75534
2745,481182,1748378148.78823
2746,634605,1748378152.94375
2747,427927,1748378156.21782
2748,481190,1748378156.29516
2749,211186,1748378156.76583
2750,245922,1748378158.92310
2751,273379,1748378160.23725
2752,509000,1748378165.54855
2753,189733,1748378166.93493
2754,530849,1748378166.93873
2755,531313,1748378169.55556
2756,528181,1748378170.96247
2757,1085891,1748378171.53515
2758,312305,1748378172.80573
2759,238297,1748378172.82171
2760,481197,1748378173.57006
2761,283814,1748378177.25334
2762,636685,1748378177.56223
2763,354393,1748378177.60405
2764,308089,1748378178.97979
2765,14391,1748378181.25538
2766,21147,1748378182.58435
2767,702,1748378183.62909
2768,15116,1748378188.28803
2769,398355,1748378188.29245
2770,779897,1748378188.29278
2771,440747,1748378188.30408
2772,6351,1748378189.27834
2773,412772,1748378192.33130
2774,531302,1748378192.33643
2775,4473,1748378192.33728
2776,780095,1748378193.28867
2777,778513,1748378197.29434
2778,239192,1748378201.30066
2779,293102,1748378202.11400
2780,878004,1748378202.11748
2781,12970,1748378202.11812
2782,909254,1748378202.15457
2783,786732,1748378202.37805
2784,882470,1748378202.39445
2785,192019,1748378202.53951
2786,231038,1748378202.54666
2787,241000,1748378209.49925
2788,589459,1748378213.32834
2789,292841,1748378216.78891
2790,13021,1748378216.78936
2791,3797,1748378217.51760
2792,66,1748378227.00658
2793,319431,1748378227.01190
2794,634667,1748378227.01237
2795,443872,1748378230.73515
2796,450859,1748378230.98027
2797,271267,1748378231.01633
2798,821883,1748378231.03449
2799,280302,1748378234.73672
2800,417212,1748378239.00409
2801,212146,1748378239.04905
2802,742468,1748378242.01121
2803,462294,1748378242.01320
2804,802728,1748378243.02471
2805,486435,1748378243.03475
2806,1003222,1748378243.87578
2807,465789,1748378246.01309
2808,262471,1748378247.04558
2809,441960,1748378247.05145
2810,376181,1748378247.05712
2811,782376,1748378247.06064
2812,431,1748378247.87825
2813,15104,1748378251.06461
2814,452663,1748378254.74605
2815,778495,1748378255.40791
2816,481028,1748378260.81241
2817,514853,1748378264.97622
2818,9103,1748378265.36811
2819,7942,1748378268.45646
2820,780063,1748378271.75422
2821,636715,1748378271.76046
2822,191,1748378272.88157
2823,298476,1748378275.80719
2824,14520,1748378276.03452
2825,6116,1748378279.77862
2826,882491,1748378279.78027
2827,2530,1748378280.00190
2828,198340,1748378282.75665
2829,821573,1748378283.86974
2830,335469,1748378284.02549
2831,268515,1748378284.04227
2832,1009822,1748378284.88488
2833,782150,1748378288.04438
2834,889487,1748378288.78021
2835,488,1748378294.79298
2836,325710,1748378298.79155
2837,542662,1748378302.11758
2838,9581,1748378302.12420
2839,1356,1748378303.01931
2840,1598,1748378305.02054
2841,235813,1748378306.13718
2842,778476,1748378311.47608
2843,217637,1748378313.67830
2844,782387,1748378320.79120
2845,16936,1748378322.75748
2846,4840,1748378324.83628
2847,616501,1748378324.85045
2848,205754,1748378326.15506
2849,15351,1748378326.75314
2850,330469,1748378328.80647
2851,474401,1748378330.16303
2852,4995,1748378330.16364
2853,820205,1748378330.77223
2854,308220,1748378332.86686
2855,389830,1748378333.16217
2856,389808,1748378334.88075
2857,339156,1748378336.85494
2858,1091146,1748378337.16235
2859,348525,1748378338.82695
2860,301144,1748378341.16873
2861,13036,1748378347.23151
2862,320015,1748378348.04439
2863,337489,1748378352.05936
2864,449670,1748378352.16690
2865,780044,1748378352.17020
2866,564447,1748378353.21698
2867,4698,1748378353.58952
2868,636755,1748378354.92758
2869,390695,1748378354.93317
2870,288082,1748378354.95365
2871,489412,1748378357.24093
2872,1051241,1748378359.20121
2873,238153,1748378364.91857
2874,882507,1748378371.27890
2875,15785,1748378371.28813
2876,1397,1748378374.92409
2877,820202,1748378376.69765
2878,1711,1748378381.39020
2879,248093,1748378383.80914
2880,260408,1748378384.46416
2881,2231,1748378387.77729
2882,16279,1748378388.48335
2883,782398,1748378388.48556
2884,515654,1748378388.48835
2885,346280,1748378388.62546
2886,328556,1748378389.45963
2887,188372,1748378389.46082
2888,689846,1748378389.48067
2889,326306,1748378391.81518
2890,256358,1748378392.62841
2891,500848,1748378392.63262
2892,431318,1748378398.69598
2893,272624,1748378402.44349
2894,459759,1748378402.46582
2895,9502,1748378406.07634
2896,294370,1748378406.42586
2897,305490,1748378406.45450
2898,889734,1748378410.09923
2899,384506,1748378413.65408
2900,9583,1748378414.91010
2901,780014,1748378414.91690
2902,650929,1748378418.10923
2903,1075766,1748378418.94463
2904,432575,1748378421.62340
2905,1022782,1748378422.15117
2906,531521,1748378422.94145
2907,4282,1748378422.94791
2908,485032,1748378425.98260
2909,414420,1748378426.93696
2910,301385,1748378430.94491
2911,230147,1748378433.03215
2912,973133,1748378435.78024
2913,282327,1748378435.78292
2914,7963,1748378439.03014
2915,11866,1748378439.82728
2916,820196,1748378443.86470
2917,1020,1748378443.86816
2918,60,1748378443.87571
2919,883055,1748378446.26969
2920,1051391,1748378447.04515
2921,12941,1748378447.81977
2922,782497,1748378451.08290
2923,14988,1748378454.76300
2924,636820,1748378454.76441
2925,14363,1748378459.59606
2926,515927,1748378463.86752
2927,465823,1748378464.53959
2928,1021809,1748378464.71191
2929,384608,1748378468.36935
2930,17538,1748378468.54067
2931,273083,1748378472.40858
2932,5448,1748378473.20919
2933,189220,1748378476.82706
2934,269405,1748378476.83719
2935,512067,1748378477.31811
2936,516462,1748378481.33895
2937,8684,1748378481.74262
2938,281237,1748378482.64506
2939,475488,1748378485.38054
2940,492761,1748378485.38658
2941,528458,1748378485.75173
2942,449198,1748378487.57299
2943,565780,1748378489.84044
2944,779993,1748378491.58594
2945,263942,1748378492.53548
2946,1091288,1748378493.38264
2947,613273,1748378496.53884
2948,191307,1748378497.38855
2949,318845,1748378500.53817
2950,429994,1748378506.02997
2951,266782,1748378506.04183
2952,550782,1748378507.63801
2953,2194,1748378509.42549
2954,782527,1748378512.75578
2955,188458,1748378513.41739
2956,820186,1748378513.42731
2957,581883,1748378516.77273
2958,864793,1748378518.55851
2959,520960,1748378519.82562
2960,593035,1748378522.56592
2961,522469,1748378526.87455
2962,369126,1748378530.79041
2963,7877,1748378530.88179
2964,886321,1748378534.08092
2965,408268,1748378534.79295
2966,15498,1748378534.88716
2967,1041585,1748378538.24418
2968,231442,1748378539.18432
2969,372474,1748378542.23751
2970,276756,1748378546.24603
2971,2868,1748378546.25640
2972,1091206,1748378547.19495
2973,499783,1748378548.23403
2974,328334,1748378548.27588
2975,729292,1748378548.33078
2976,438431,1748378552.16023
2977,899371,1748378552.17551
2978,641004,1748378555.06530
2979,17582,1748378555.06951
2980,274689,1748378556.18643
2981,14744,1748378561.43635
2982,225,1748378561.46244
2983,189769,1748378566.22658
2984,568088,1748378566.43916
2985,353971,1748378568.13649
2986,689495,1748378568.34850
2987,448771,1748378570.59647
2988,4461,1748378571.33248
2989,322480,1748378581.19147
2990,457757,1748378581.21606
2991,18703,1748378583.52675
2992,308527,1748378583.55434
2993,655644,1748378586.66602
2994,464865,1748378589.88921
2995,201979,1748378591.99662
2996,288024,1748378592.01420
2997,383248,1748378596.00809
2998,206,1748378600.02079
2999,216548,1748378600.65679
3000,344223,1748378604.31524
3001,263444,1748378604.32110
3002,223079,1748378604.63095
3003,870891,1748378604.64649
3004,403619,1748378608.32500
3005,15779,1748378614.67821
3006,755223,1748378614.68206
3007,282320,1748378618.68200
3008,326181,1748378626.05532
3009,390094,1748378628.70333
3010,17237,1748378630.06580
3011,281140,1748378630.85747
3012,236875,1748378632.72516
3013,899374,1748378634.04202
3014,1043335,1748378636.70488
3015,235323,1748378639.96081
3016,3362,1748378639.97967
3017,10259,1748378640.94977
3018,732695,1748378644.84897
3019,782578,1748378644.99473
3020,370346,1748378646.75686
3021,341433,1748378648.85308
3022,1004418,1748378648.86491
3023,290992,1748378648.96857
3024,9198,1748378648.97365
3025,2526,1748378652.74207
3026,779972,1748378657.15761
3027,12580,1748378657.15932
3028,234959,1748378657.18339
3029,265050,1748378658.03795
3030,9222,1748378658.05107
3031,243496,1748378660.87383
3032,529692,1748378660.88822
3033,399458,1748378664.90548
3034,14214,1748378668.89996
3035,476441,1748378671.04140
3036,192279,1748378676.71567
3037,796560,1748378676.92950
3038,568713,1748378676.93533
3039,263147,1748378680.73303
3040,429,1748378680.94492
3041,974742,1748378684.94838
3042,531402,1748378689.59997
3043,641079,1748378689.61468
3044,381068,1748378692.60734
3045,240339,1748378692.96183
3046,221475,1748378693.64842
3047,474924,1748378693.65361
3048,631446,1748378693.94272
3049,16030,1748378697.63468
3050,296125,1748378697.95594
3051,195549,1748378702.52194
3052,784003,1748378703.55080
3053,233242,1748378703.55404
3054,213618,1748378706.05709
3055,899377,1748378706.55818
3056,212010,1748378706.56842
3057,782758,1748378709.98302
3058,1214,1748378710.54702
3059,987037,1748378710.55707
3060,14450,1748378715.02024
3061,782959,1748378715.03437
3062,791593,1748378715.03480
3063,248300,1748378720.22889
3064,782595,1748378720.22894
3065,218725,1748378720.22946
3066,14992,1748378726.70873
3067,404216,1748378726.70930
3068,308032,1748378728.40238
3069,589497,1748378730.72147
3070,234669,1748378730.94450
3071,530254,1748378731.37594
3072,500244,1748378737.67670
3073,264439,1748378740.85494
3074,1045316,1748378745.97300
3075,234658,1748378750.01199
3076,835752,1748378752.36140
3077,1079,1748378753.52781
3078,641118,1748378753.98968
3079,1002661,1748378767.69458
3080,282503,1748378767.99967
3081,188456,1748378768.00226
3082,897138,1748378768.01483
3083,262894,1748378768.01673
3084,944026,1748378769.32124
3085,1194,1748378769.32841
3086,273106,1748378771.72342
3087,12256,1748378775.71605
3088,13010,1748378775.73128
3089,782618,1748378776.64464
3090,191311,1748378776.65989
3091,700459,1748378776.67613
3092,253127,1748378782.52120
3093,3306,1748378782.53735
3094,455968,1748378783.76648
3095,434371,1748378785.79654
3096,535020,1748378787.75271
3097,533424,1748378787.76746
3098,796579,1748378787.76966
3099,1091289,1748378795.90935
3100,899438,1748378796.72120
3101,7988,1748378797.89715
3102,263328,1748378797.90614
3103,420257,1748378799.95579
3104,7251,1748378800.75401
3105,369897,1748378801.85977
3106,782981,1748378801.86258
3107,19272,1748378803.93154
3108,1011822,1748378804.82852
3109,1091297,1748378812.24386
3110,1045410,1748378818.13703
3111,450840,1748378818.35461
3112,429107,1748378818.35751
3113,779955,1748378822.37483
3114,439842,1748378822.37997
3115,281164,1748378822.38628
3116,274043,1748378823.11907
3117,284722,1748378827.19141
3118,275397,1748378827.42278
3119,1024153,1748378828.02705
3120,456262,1748378832.08139
3121,275490,1748378832.37153
3122,782637,1748378836.04564
3123,974146,1748378836.05205
3124,499590,1748378836.42569
3125,12388,1748378836.42813
3126,8438,1748378840.08329
3127,377318,1748378845.46526
3128,1046430,1748378849.03912
3129,347986,1748378849.39595
3130,302691,1748378853.00524
3131,253417,1748378853.00660
3132,192644,1748378859.27132
3133,6731,1748378859.33331
3134,247776,1748378861.00639
3135,195353,1748378862.30648
3136,13946,1748378862.32161
3137,235268,1748378863.27782
3138,1631,1748378863.28282
3139,899447,1748378867.29112
3140,12335,1748378871.21884
3141,559366,1748378873.17681
3142,286431,1748378873.56717
3143,15274,1748378875.22227
3144,262900,1748378877.18712
3145,196911,1748378877.58109
3146,796578,1748378879.23007
3147,380300,1748378881.29934
3148,782791,1748378881.30109
3149,273793,1748378881.60469
3150,510831,1748378885.18932
3151,380062,1748378885.18982
3152,293179,1748378885.63760
3153,431165,1748378889.21836
3154,273180,1748378890.29330
3155,191169,1748378890.85327
3156,449660,1748378890.97598
3157,782743,1748378893.23923
3158,265437,1748378894.31739
3159,19175,1748378894.33429
3160,779933,1748378898.31209
3161,4929,1748378898.33420
3162,14589,1748378898.96820
3163,193898,1748378898.97832
3164,335897,1748378901.85328
3165,418671,1748378902.97639
3166,342293,1748378904.07712
3167,885709,1748378907.02295
3168,12634,1748378907.02553
3169,552837,1748378916.34321
3170,274,1748378916.34841
3171,971492,1748378916.65625
3172,472,1748378917.32301
3173,343788,1748378917.33214
3174,23022,1748378920.65792
3175,11555,1748378921.32903
3176,338648,1748378926.10350
3177,576729,1748378926.18117
3178,621609,1748378930.63999
3179,641156,1748378934.61894
3180,434896,1748378938.67878
3181,16258,1748378939.72631
3182,631,1748378943.78670
3183,275360,1748378943.78897
3184,274947,1748378953.92168
3185,517002,1748378955.52127
3186,782911,1748378955.54736
3187,796601,1748378956.25498
3188,899465,1748378958.14320
3189,1045440,1748378958.16747
3190,487070,1748378959.56926
